suburb,local_board,region,metric,count,known_suburb,known_board,known_region,p_suburb,p_board,p_region
Puhoi,Rodney Local Board Area,north,owner_reg,63,185,12635,43051,0.34054054054054056,0.39746735259200633,0.36059557269285264
Pukapuka,Rodney Local Board Area,north,animal_desexed,9,13,12635,43051,0.6923076923076923,0.6839730906212901,0.7100648068569836
Pukapuka,Rodney Local Board Area,north,classification,0,13,12635,43051,0,0.015116739216462208,0.016979861094980373
Pukapuka,Rodney Local Board Area,north,current_reg,12,13,12635,43051,0.9230769230769231,0.9270280965571824,0.9315695338087385
Pukapuka,Rodney Local Board Area,north,owner_reg,3,13,12635,43051,0.23076923076923078,0.39746735259200633,0.36059557269285264
Pukekohe,Franklin Local Board Area,south,animal_desexed,2681,4010,11978,33754,0.6685785536159601,0.6668058106528636,0.560407655388991
Pukekohe,Franklin Local Board Area,south,classification,198,4010,11978,33754,0.04937655860349127,0.03414593421272333,0.10665402618948866
Pukekohe,Franklin Local Board Area,south,current_reg,3587,4010,11978,33754,0.8945137157107232,0.9143429620971781,0.8430111986727499
Pukekohe,Franklin Local Board Area,south,owner_reg,1562,4010,11978,33754,0.38952618453865334,0.4029888128235098,0.29629080997807666
Pukeoware,Franklin Local Board Area,south,animal_desexed,17,25,11978,33754,0.68,0.6668058106528636,0.560407655388991
Pukeoware,Franklin Local Board Area,south,classification,0,25,11978,33754,0,0.03414593421272333,0.10665402618948866
Pukeoware,Franklin Local Board Area,south,current_reg,25,25,11978,33754,1,0.9143429620971781,0.8430111986727499
Pukeoware,Franklin Local Board Area,south,owner_reg,11,25,11978,33754,0.44,0.4029888128235098,0.29629080997807666
Punganui,Rodney Local Board Area,north,animal_desexed,37,51,12635,43051,0.7254901960784313,0.6839730906212901,0.7100648068569836
Punganui,Rodney Local Board Area,north,classification,1,51,12635,43051,0.0196078431372549,0.015116739216462208,0.016979861094980373
Punganui,Rodney Local Board Area,north,current_reg,47,51,12635,43051,0.9215686274509803,0.9270280965571824,0.9315695338087385
Punganui,Rodney Local Board Area,north,owner_reg,18,51,12635,43051,0.35294117647058826,0.39746735259200633,0.36059557269285264
Rainbows End,Franklin Local Board Area,south,animal_desexed,11,15,11978,33754,0.7333333333333333,0.6668058106528636,0.560407655388991
Rainbows End,Franklin Local Board Area,south,classification,0,15,11978,33754,0,0.03414593421272333,0.10665402618948866
Rainbows End,Franklin Local Board Area,south,current_reg,15,15,11978,33754,1,0.9143429620971781,0.8430111986727499
Rainbows End,Franklin Local Board Area,south,owner_reg,3,15,11978,33754,0.2,0.4029888128235098,0.29629080997807666
Rakino Island,Waiheke Local Board Area,north,animal_desexed,1,3,1207,43051,0.3333333333333333,0.6909693454846727,0.7100648068569836
Rakino Island,Waiheke Local Board Area,north,classification,0,3,1207,43051,0,0.01739850869925435,0.016979861094980373
Rakino Island,Waiheke Local Board Area,north,current_reg,3,3,1207,43051,1,0.9312344656172328,0.9315695338087385
Rakino Island,Waiheke Local Board Area,north,owner_reg,0,3,1207,43051,0,0.26843413421706713,0.36059557269285264
Ramarama,Franklin Local Board Area,south,animal_desexed,2,2,11978,33754,1,0.6668058106528636,0.560407655388991
Ramarama,Franklin Local Board Area,south,classification,0,2,11978,33754,0,0.03414593421272333,0.10665402618948866
Ramarama,Franklin Local Board Area,south,current_reg,2,2,11978,33754,1,0.9143429620971781,0.8430111986727499
Ramarama,Franklin Local Board Area,south,owner_reg,2,2,11978,33754,1,0.4029888128235098,0.29629080997807666
Randwick Park,Manurewa Local Board Area,south,animal_desexed,163,385,5808,33754,0.42337662337662335,0.5020661157024794,0.560407655388991
Randwick Park,Manurewa Local Board Area,south,classification,75,385,5808,33754,0.19480519480519481,0.15685261707988982,0.10665402618948866
Randwick Park,Manurewa Local Board Area,south,current_reg,296,385,5808,33754,0.7688311688311689,0.7913223140495868,0.8430111986727499
Randwick Park,Manurewa Local Board Area,south,owner_reg,84,385,5808,33754,0.21818181818181817,0.23433195592286502,0.29629080997807666
Ranui,Henderson-Massey Local Board Area,west,animal_desexed,522,924,10288,20046,0.564935064935065,0.6254860031104199,0.6577870896937045
Ranui,Henderson-Massey Local Board Area,west,classification,70,924,10288,20046,0.07575757575757576,0.06833203732503888,0.05711862715753766
Ranui,Henderson-Massey Local Board Area,west,current_reg,764,924,10288,20046,0.8268398268398268,0.8691679626749611,0.8856629751571385
Ranui,Henderson-Massey Local Board Area,west,owner_reg,252,924,10288,20046,0.2727272727272727,0.29587869362363917,0.305846552928265
Red Beach,Hibiscus and Bays Local Board Area,north,animal_desexed,720,934,12529,43051,0.7708779443254818,0.7449118046132972,0.7100648068569836
Red Beach,Hibiscus and Bays Local Board Area,north,classification,10,934,12529,43051,0.010706638115631691,0.015005187963923697,0.016979861094980373
Red Beach,Hibiscus and Bays Local Board Area,north,current_reg,892,934,12529,43051,0.9550321199143469,0.9426929523505467,0.9315695338087385
Red Beach,Hibiscus and Bays Local Board Area,north,owner_reg,399,934,12529,43051,0.4271948608137045,0.37975895921462205,0.36059557269285264
Redvale,Hibiscus and Bays Local Board Area,north,animal_desexed,102,164,12529,43051,0.6219512195121951,0.7449118046132972,0.7100648068569836
Redvale,Hibiscus and Bays Local Board Area,north,classification,3,164,12529,43051,0.018292682926829267,0.015005187963923697,0.016979861094980373
Redvale,Hibiscus and Bays Local Board Area,north,current_reg,153,164,12529,43051,0.9329268292682927,0.9426929523505467,0.9315695338087385
Redvale,Hibiscus and Bays Local Board Area,north,owner_reg,48,164,12529,43051,0.2926829268292683,0.37975895921462205,0.36059557269285264
Remuera,Ōrākei Local Board Area,central,animal_desexed,1530,2289,7161,25368,0.6684141546526867,0.6792347437508728,0.6542100283822138
Remuera,Ōrākei Local Board Area,central,classification,24,2289,7161,25368,0.010484927916120577,0.013685239491691105,0.03717281614632608
Remuera,Ōrākei Local Board Area,central,current_reg,2161,2289,7161,25368,0.944080384447357,0.9402318111995531,0.9155234941658783
Remuera,Ōrākei Local Board Area,central,owner_reg,567,2289,7161,25368,0.24770642201834864,0.27370478983382207,0.2651371807000946
Reweti,Rodney Local Board Area,north,animal_desexed,31,45,12635,43051,0.6888888888888889,0.6839730906212901,0.7100648068569836
Reweti,Rodney Local Board Area,north,classification,1,45,12635,43051,0.022222222222222223,0.015116739216462208,0.016979861094980373
Reweti,Rodney Local Board Area,north,current_reg,41,45,12635,43051,0.9111111111111111,0.9270280965571824,0.9315695338087385
Reweti,Rodney Local Board Area,north,owner_reg,16,45,12635,43051,0.35555555555555557,0.39746735259200633,0.36059557269285264
Riverhead,Rodney Local Board Area,north,animal_desexed,665,916,12635,43051,0.7259825327510917,0.6839730906212901,0.7100648068569836
Riverhead,Rodney Local Board Area,north,classification,7,916,12635,43051,0.007641921397379912,0.015116739216462208,0.016979861094980373
Riverhead,Rodney Local Board Area,north,current_reg,858,916,12635,43051,0.9366812227074236,0.9270280965571824,0.9315695338087385
Riverhead,Rodney Local Board Area,north,owner_reg,330,916,12635,43051,0.36026200873362446,0.39746735259200633,0.36059557269285264
Rosedale,Upper Harbour Local Board Area,north,animal_desexed,41,56,5464,43051,0.7321428571428571,0.7016837481698389,0.7100648068569836
Rosedale,Upper Harbour Local Board Area,north,classification,0,56,5464,43051,0,0.016471449487554905,0.016979861094980373
Rosedale,Upper Harbour Local Board Area,north,current_reg,50,56,5464,43051,0.8928571428571429,0.9302708638360175,0.9315695338087385
Rosedale,Upper Harbour Local Board Area,north,owner_reg,15,56,5464,43051,0.26785714285714285,0.3444363103953148,0.36059557269285264
Rothesay Bay,Hibiscus and Bays Local Board Area,north,animal_desexed,250,323,12529,43051,0.7739938080495357,0.7449118046132972,0.7100648068569836
Rothesay Bay,Hibiscus and Bays Local Board Area,north,classification,6,323,12529,43051,0.018575851393188854,0.015005187963923697,0.016979861094980373
Rothesay Bay,Hibiscus and Bays Local Board Area,north,current_reg,310,323,12529,43051,0.9597523219814241,0.9426929523505467,0.9315695338087385
Rothesay Bay,Hibiscus and Bays Local Board Area,north,owner_reg,111,323,12529,43051,0.34365325077399383,0.37975895921462205,0.36059557269285264
Royal Oak,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,182,262,5484,25368,0.6946564885496184,0.5951859956236324,0.6542100283822138
Royal Oak,Maungakiekie-Tāmaki Local Board Area,central,classification,3,262,5484,25368,0.011450381679389313,0.08460977388767323,0.03717281614632608
Royal Oak,Maungakiekie-Tāmaki Local Board Area,central,current_reg,242,262,5484,25368,0.9236641221374046,0.8659737417943107,0.9155234941658783
Royal Oak,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,77,262,5484,25368,0.29389312977099236,0.2671407731582786,0.2651371807000946
Sandringham,Albert-Eden Local Board Area,central,animal_desexed,416,610,6233,25368,0.6819672131147541,0.673672388897802,0.6542100283822138
Sandringham,Albert-Eden Local Board Area,central,classification,15,610,6233,25368,0.02459016393442623,0.027274185785336115,0.03717281614632608
Sandringham,Albert-Eden Local Board Area,central,current_reg,571,610,6233,25368,0.9360655737704918,0.9359858815979464,0.9155234941658783
Sandringham,Albert-Eden Local Board Area,central,owner_reg,166,610,6233,25368,0.2721311475409836,0.2826889138456602,0.2651371807000946
Sandspit,Rodney Local Board Area,north,animal_desexed,66,84,12635,43051,0.7857142857142857,0.6839730906212901,0.7100648068569836
Sandspit,Rodney Local Board Area,north,classification,0,84,12635,43051,0,0.015116739216462208,0.016979861094980373
Sandspit,Rodney Local Board Area,north,current_reg,84,84,12635,43051,1,0.9270280965571824,0.9315695338087385
Sandspit,Rodney Local Board Area,north,owner_reg,39,84,12635,43051,0.4642857142857143,0.39746735259200633,0.36059557269285264
Scandrett Bay,Rodney Local Board Area,north,animal_desexed,1,2,12635,43051,0.5,0.6839730906212901,0.7100648068569836
Scandrett Bay,Rodney Local Board Area,north,classification,0,2,12635,43051,0,0.015116739216462208,0.016979861094980373
Scandrett Bay,Rodney Local Board Area,north,current_reg,2,2,12635,43051,1,0.9270280965571824,0.9315695338087385
Scandrett Bay,Rodney Local Board Area,north,owner_reg,0,2,12635,43051,0,0.39746735259200633,0.36059557269285264
Schnapper Rock,Upper Harbour Local Board Area,north,animal_desexed,210,302,5464,43051,0.695364238410596,0.7016837481698389,0.7100648068569836
Schnapper Rock,Upper Harbour Local Board Area,north,classification,3,302,5464,43051,0.009933774834437087,0.016471449487554905,0.016979861094980373
Schnapper Rock,Upper Harbour Local Board Area,north,current_reg,277,302,5464,43051,0.9172185430463576,0.9302708638360175,0.9315695338087385
Schnapper Rock,Upper Harbour Local Board Area,north,owner_reg,109,302,5464,43051,0.3609271523178808,0.3444363103953148,0.36059557269285264
Scotts Landing,Rodney Local Board Area,north,animal_desexed,25,36,12635,43051,0.6944444444444444,0.6839730906212901,0.7100648068569836
Scotts Landing,Rodney Local Board Area,north,classification,2,36,12635,43051,0.05555555555555555,0.015116739216462208,0.016979861094980373
Scotts Landing,Rodney Local Board Area,north,current_reg,35,36,12635,43051,0.9722222222222222,0.9270280965571824,0.9315695338087385
Scotts Landing,Rodney Local Board Area,north,owner_reg,9,36,12635,43051,0.25,0.39746735259200633,0.36059557269285264
Shelly Beach,Rodney Local Board Area,north,animal_desexed,42,64,12635,43051,0.65625,0.6839730906212901,0.7100648068569836
Shelly Beach,Rodney Local Board Area,north,classification,1,64,12635,43051,0.015625,0.015116739216462208,0.016979861094980373
Shelly Beach,Rodney Local Board Area,north,current_reg,57,64,12635,43051,0.890625,0.9270280965571824,0.9315695338087385
Shelly Beach,Rodney Local Board Area,north,owner_reg,27,64,12635,43051,0.421875,0.39746735259200633,0.36059557269285264
Shelly Park,Howick Local Board Area,east,animal_desexed,231,309,8904,8904,0.7475728155339806,0.6630727762803235,0.6630727762803235
Shelly Park,Howick Local Board Area,east,classification,4,309,8904,8904,0.012944983818770227,0.037511230907457324,0.037511230907457324
Shelly Park,Howick Local Board Area,east,current_reg,292,309,8904,8904,0.9449838187702265,0.9174528301886793,0.9174528301886793
Shelly Park,Howick Local Board Area,east,owner_reg,129,309,8904,8904,0.4174757281553398,0.3314240790655885,0.3314240790655885
Silverdale,Hibiscus and Bays Local Board Area,north,animal_desexed,814,1054,12529,43051,0.7722960151802657,0.7449118046132972,0.7100648068569836
Silverdale,Hibiscus and Bays Local Board Area,north,classification,19,1054,12529,43051,0.018026565464895637,0.015005187963923697,0.016979861094980373
Silverdale,Hibiscus and Bays Local Board Area,north,current_reg,991,1054,12529,43051,0.9402277039848197,0.9426929523505467,0.9315695338087385
Silverdale,Hibiscus and Bays Local Board Area,north,owner_reg,388,1054,12529,43051,0.3681214421252372,0.37975895921462205,0.36059557269285264
Snells Beach,Rodney Local Board Area,north,animal_desexed,406,508,12635,43051,0.7992125984251969,0.6839730906212901,0.7100648068569836
Snells Beach,Rodney Local Board Area,north,classification,9,508,12635,43051,0.017716535433070866,0.015116739216462208,0.016979861094980373
Snells Beach,Rodney Local Board Area,north,current_reg,476,508,12635,43051,0.937007874015748,0.9270280965571824,0.9315695338087385
Snells Beach,Rodney Local Board Area,north,owner_reg,205,508,12635,43051,0.4035433070866142,0.39746735259200633,0.36059557269285264
South Head,Rodney Local Board Area,north,animal_desexed,10,17,12635,43051,0.5882352941176471,0.6839730906212901,0.7100648068569836
South Head,Rodney Local Board Area,north,classification,1,17,12635,43051,0.058823529411764705,0.015116739216462208,0.016979861094980373
South Head,Rodney Local Board Area,north,current_reg,16,17,12635,43051,0.9411764705882353,0.9270280965571824,0.9315695338087385
South Head,Rodney Local Board Area,north,owner_reg,9,17,12635,43051,0.5294117647058824,0.39746735259200633,0.36059557269285264
St Heliers,Ōrākei Local Board Area,central,animal_desexed,676,966,7161,25368,0.6997929606625258,0.6792347437508728,0.6542100283822138
St Heliers,Ōrākei Local Board Area,central,classification,6,966,7161,25368,0.006211180124223602,0.013685239491691105,0.03717281614632608
St Heliers,Ōrākei Local Board Area,central,current_reg,917,966,7161,25368,0.9492753623188406,0.9402318111995531,0.9155234941658783
St Heliers,Ōrākei Local Board Area,central,owner_reg,243,966,7161,25368,0.2515527950310559,0.27370478983382207,0.2651371807000946
St Johns,Ōrākei Local Board Area,central,animal_desexed,236,343,7161,25368,0.6880466472303207,0.6792347437508728,0.6542100283822138
St Johns,Ōrākei Local Board Area,central,classification,4,343,7161,25368,0.011661807580174927,0.013685239491691105,0.03717281614632608
St Johns,Ōrākei Local Board Area,central,current_reg,313,343,7161,25368,0.9125364431486881,0.9402318111995531,0.9155234941658783
St Johns,Ōrākei Local Board Area,central,owner_reg,102,343,7161,25368,0.29737609329446063,0.27370478983382207,0.2651371807000946
St Lukes,Albert-Eden Local Board Area,central,animal_desexed,70,102,6233,25368,0.6862745098039216,0.673672388897802,0.6542100283822138
St Lukes,Albert-Eden Local Board Area,central,classification,8,102,6233,25368,0.0784313725490196,0.027274185785336115,0.03717281614632608
St Lukes,Albert-Eden Local Board Area,central,current_reg,91,102,6233,25368,0.8921568627450981,0.9359858815979464,0.9155234941658783
St Lukes,Albert-Eden Local Board Area,central,owner_reg,27,102,6233,25368,0.2647058823529412,0.2826889138456602,0.2651371807000946
Stanley Point,Devonport-Takapuna Local Board Area,north,animal_desexed,166,220,4592,43051,0.7545454545454545,0.7253919860627178,0.7100648068569836
Stanley Point,Devonport-Takapuna Local Board Area,north,classification,4,220,4592,43051,0.01818181818181818,0.01524390243902439,0.016979861094980373
Stanley Point,Devonport-Takapuna Local Board Area,north,current_reg,214,220,4592,43051,0.9727272727272728,0.9368466898954704,0.9315695338087385
Stanley Point,Devonport-Takapuna Local Board Area,north,owner_reg,53,220,4592,43051,0.2409090909090909,0.28702090592334495,0.36059557269285264
Stanmore Bay,Hibiscus and Bays Local Board Area,north,animal_desexed,970,1329,12529,43051,0.7298720842738902,0.7449118046132972,0.7100648068569836
Stanmore Bay,Hibiscus and Bays Local Board Area,north,classification,36,1329,12529,43051,0.02708803611738149,0.015005187963923697,0.016979861094980373
Stanmore Bay,Hibiscus and Bays Local Board Area,north,current_reg,1224,1329,12529,43051,0.9209932279909706,0.9426929523505467,0.9315695338087385
Stanmore Bay,Hibiscus and Bays Local Board Area,north,owner_reg,545,1329,12529,43051,0.41008276899924756,0.37975895921462205,0.36059557269285264
Stillwater,Hibiscus and Bays Local Board Area,north,animal_desexed,234,310,12529,43051,0.7548387096774194,0.7449118046132972,0.7100648068569836
Stillwater,Hibiscus and Bays Local Board Area,north,classification,3,310,12529,43051,0.00967741935483871,0.015005187963923697,0.016979861094980373
Stillwater,Hibiscus and Bays Local Board Area,north,current_reg,288,310,12529,43051,0.9290322580645162,0.9426929523505467,0.9315695338087385
Stillwater,Hibiscus and Bays Local Board Area,north,owner_reg,117,310,12529,43051,0.3774193548387097,0.37975895921462205,0.36059557269285264
Stonefields,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,222,294,5484,25368,0.7551020408163265,0.5951859956236324,0.6542100283822138
Stonefields,Maungakiekie-Tāmaki Local Board Area,central,classification,2,294,5484,25368,0.006802721088435374,0.08460977388767323,0.03717281614632608
Stonefields,Maungakiekie-Tāmaki Local Board Area,central,current_reg,284,294,5484,25368,0.9659863945578231,0.8659737417943107,0.9155234941658783
Stonefields,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,80,294,5484,25368,0.272108843537415,0.2671407731582786,0.2651371807000946
Streamlands,Rodney Local Board Area,north,animal_desexed,38,57,12635,43051,0.6666666666666666,0.6839730906212901,0.7100648068569836
Streamlands,Rodney Local Board Area,north,classification,0,57,12635,43051,0,0.015116739216462208,0.016979861094980373
Streamlands,Rodney Local Board Area,north,current_reg,56,57,12635,43051,0.9824561403508771,0.9270280965571824,0.9315695338087385
Streamlands,Rodney Local Board Area,north,owner_reg,19,57,12635,43051,0.3333333333333333,0.39746735259200633,0.36059557269285264
Sunnyhills,Howick Local Board Area,east,animal_desexed,237,337,8904,8904,0.7032640949554896,0.6630727762803235,0.6630727762803235
Sunnyhills,Howick Local Board Area,east,classification,6,337,8904,8904,0.017804154302670624,0.037511230907457324,0.037511230907457324
Sunnyhills,Howick Local Board Area,east,current_reg,321,337,8904,8904,0.9525222551928784,0.9174528301886793,0.9174528301886793
Sunnyhills,Howick Local Board Area,east,owner_reg,131,337,8904,8904,0.3887240356083086,0.3314240790655885,0.3314240790655885
Sunnynook,Devonport-Takapuna Local Board Area,north,animal_desexed,191,268,4592,43051,0.7126865671641791,0.7253919860627178,0.7100648068569836
Sunnynook,Devonport-Takapuna Local Board Area,north,classification,9,268,4592,43051,0.033582089552238806,0.01524390243902439,0.016979861094980373
Sunnynook,Devonport-Takapuna Local Board Area,north,current_reg,237,268,4592,43051,0.8843283582089553,0.9368466898954704,0.9315695338087385
Sunnynook,Devonport-Takapuna Local Board Area,north,owner_reg,79,268,4592,43051,0.2947761194029851,0.28702090592334495,0.36059557269285264
Sunnyvale,Henderson-Massey Local Board Area,west,animal_desexed,233,383,10288,20046,0.608355091383812,0.6254860031104199,0.6577870896937045
Sunnyvale,Henderson-Massey Local Board Area,west,classification,32,383,10288,20046,0.0835509138381201,0.06833203732503888,0.05711862715753766
Sunnyvale,Henderson-Massey Local Board Area,west,current_reg,326,383,10288,20046,0.8511749347258486,0.8691679626749611,0.8856629751571385
Sunnyvale,Henderson-Massey Local Board Area,west,owner_reg,121,383,10288,20046,0.31592689295039167,0.29587869362363917,0.305846552928265
Swanson,Waitākere Ranges Local Board Area,west,animal_desexed,467,662,6064,20046,0.7054380664652568,0.7204815303430079,0.6577870896937045
Swanson,Waitākere Ranges Local Board Area,west,classification,19,662,6064,20046,0.028700906344410877,0.033641160949868076,0.05711862715753766
Swanson,Waitākere Ranges Local Board Area,west,current_reg,608,662,6064,20046,0.918429003021148,0.9200197889182058,0.8856629751571385
Swanson,Waitākere Ranges Local Board Area,west,owner_reg,243,662,6064,20046,0.36706948640483383,0.34465699208443273,0.305846552928265
Tahekeroa,Rodney Local Board Area,north,animal_desexed,64,116,12635,43051,0.5517241379310345,0.6839730906212901,0.7100648068569836
Tahekeroa,Rodney Local Board Area,north,classification,0,116,12635,43051,0,0.015116739216462208,0.016979861094980373
Tahekeroa,Rodney Local Board Area,north,current_reg,108,116,12635,43051,0.9310344827586207,0.9270280965571824,0.9315695338087385
Tahekeroa,Rodney Local Board Area,north,owner_reg,43,116,12635,43051,0.3706896551724138,0.39746735259200633,0.36059557269285264
Takanini,Papakura Local Board Area,south,animal_desexed,350,698,5967,33754,0.501432664756447,0.5828724652254064,0.560407655388991
Takanini,Papakura Local Board Area,south,classification,78,698,5967,33754,0.11174785100286533,0.08982738394503101,0.10665402618948866
Takanini,Papakura Local Board Area,south,current_reg,535,698,5967,33754,0.7664756446991404,0.8327467739232445,0.8430111986727499
Takanini,Papakura Local Board Area,south,owner_reg,184,698,5967,33754,0.2636103151862464,0.32797050444109266,0.29629080997807666
Takapuna,Devonport-Takapuna Local Board Area,north,animal_desexed,330,458,4592,43051,0.7205240174672489,0.7253919860627178,0.7100648068569836
Takapuna,Devonport-Takapuna Local Board Area,north,classification,8,458,4592,43051,0.017467248908296942,0.01524390243902439,0.016979861094980373
Takapuna,Devonport-Takapuna Local Board Area,north,current_reg,422,458,4592,43051,0.9213973799126638,0.9368466898954704,0.9315695338087385
Takapuna,Devonport-Takapuna Local Board Area,north,owner_reg,134,458,4592,43051,0.2925764192139738,0.28702090592334495,0.36059557269285264
Takatu,Papakura Local Board Area,south,animal_desexed,6,9,5967,33754,0.6666666666666666,0.5828724652254064,0.560407655388991
Takatu,Papakura Local Board Area,south,classification,1,9,5967,33754,0.1111111111111111,0.08982738394503101,0.10665402618948866
Takatu,Papakura Local Board Area,south,current_reg,9,9,5967,33754,1,0.8327467739232445,0.8430111986727499
Takatu,Papakura Local Board Area,south,owner_reg,2,9,5967,33754,0.2222222222222222,0.32797050444109266,0.29629080997807666
Tapora,Rodney Local Board Area,north,animal_desexed,18,37,12635,43051,0.4864864864864865,0.6839730906212901,0.7100648068569836
Tapora,Rodney Local Board Area,north,classification,1,37,12635,43051,0.02702702702702703,0.015116739216462208,0.016979861094980373
Tapora,Rodney Local Board Area,north,current_reg,34,37,12635,43051,0.918918918918919,0.9270280965571824,0.9315695338087385
Tapora,Rodney Local Board Area,north,owner_reg,11,37,12635,43051,0.2972972972972973,0.39746735259200633,0.36059557269285264
Tauhoa,Rodney Local Board Area,north,animal_desexed,13,41,12635,43051,0.3170731707317073,0.6839730906212901,0.7100648068569836
Tauhoa,Rodney Local Board Area,north,classification,2,41,12635,43051,0.04878048780487805,0.015116739216462208,0.016979861094980373
Tauhoa,Rodney Local Board Area,north,current_reg,39,41,12635,43051,0.9512195121951219,0.9270280965571824,0.9315695338087385
Tauhoa,Rodney Local Board Area,north,owner_reg,7,41,12635,43051,0.17073170731707318,0.39746735259200633,0.36059557269285264
Taupaki,Rodney Local Board Area,north,animal_desexed,245,354,12635,43051,0.692090395480226,0.6839730906212901,0.7100648068569836
Taupaki,Rodney Local Board Area,north,classification,8,354,12635,43051,0.022598870056497175,0.015116739216462208,0.016979861094980373
Taupaki,Rodney Local Board Area,north,current_reg,329,354,12635,43051,0.9293785310734464,0.9270280965571824,0.9315695338087385
Taupaki,Rodney Local Board Area,north,owner_reg,155,354,12635,43051,0.4378531073446328,0.39746735259200633,0.36059557269285264
Tawharanui,Rodney Local Board Area,north,animal_desexed,13,21,12635,43051,0.6190476190476191,0.6839730906212901,0.7100648068569836
Tawharanui,Rodney Local Board Area,north,classification,0,21,12635,43051,0,0.015116739216462208,0.016979861094980373
Tawharanui,Rodney Local Board Area,north,current_reg,21,21,12635,43051,1,0.9270280965571824,0.9315695338087385
Tawharanui,Rodney Local Board Area,north,owner_reg,7,21,12635,43051,0.3333333333333333,0.39746735259200633,0.36059557269285264
Te Arai,Rodney Local Board Area,north,animal_desexed,39,73,12635,43051,0.5342465753424658,0.6839730906212901,0.7100648068569836
Te Arai,Rodney Local Board Area,north,classification,0,73,12635,43051,0,0.015116739216462208,0.016979861094980373
Te Arai,Rodney Local Board Area,north,current_reg,71,73,12635,43051,0.9726027397260274,0.9270280965571824,0.9315695338087385
Te Arai,Rodney Local Board Area,north,owner_reg,37,73,12635,43051,0.5068493150684932,0.39746735259200633,0.36059557269285264
Te Arai Point,Rodney Local Board Area,north,animal_desexed,26,52,12635,43051,0.5,0.6839730906212901,0.7100648068569836
Te Arai Point,Rodney Local Board Area,north,classification,0,52,12635,43051,0,0.015116739216462208,0.016979861094980373
Te Arai Point,Rodney Local Board Area,north,current_reg,52,52,12635,43051,1,0.9270280965571824,0.9315695338087385
Te Arai Point,Rodney Local Board Area,north,owner_reg,11,52,12635,43051,0.21153846153846154,0.39746735259200633,0.36059557269285264
Te Atatu Peninsula,Henderson-Massey Local Board Area,west,animal_desexed,826,1242,10288,20046,0.6650563607085346,0.6254860031104199,0.6577870896937045
Te Atatu Peninsula,Henderson-Massey Local Board Area,west,classification,52,1242,10288,20046,0.04186795491143317,0.06833203732503888,0.05711862715753766
Te Atatu Peninsula,Henderson-Massey Local Board Area,west,current_reg,1130,1242,10288,20046,0.9098228663446055,0.8691679626749611,0.8856629751571385
Te Atatu Peninsula,Henderson-Massey Local Board Area,west,owner_reg,357,1242,10288,20046,0.28743961352657005,0.29587869362363917,0.305846552928265
Te Atatu South,Henderson-Massey Local Board Area,west,animal_desexed,662,1010,10288,20046,0.6554455445544555,0.6254860031104199,0.6577870896937045
Te Atatu South,Henderson-Massey Local Board Area,west,classification,74,1010,10288,20046,0.07326732673267326,0.06833203732503888,0.05711862715753766
Te Atatu South,Henderson-Massey Local Board Area,west,current_reg,883,1010,10288,20046,0.8742574257425743,0.8691679626749611,0.8856629751571385
Te Atatu South,Henderson-Massey Local Board Area,west,owner_reg,276,1010,10288,20046,0.2732673267326733,0.29587869362363917,0.305846552928265
Te Hana,Rodney Local Board Area,north,animal_desexed,28,49,12635,43051,0.5714285714285714,0.6839730906212901,0.7100648068569836
Te Hana,Rodney Local Board Area,north,classification,0,49,12635,43051,0,0.015116739216462208,0.016979861094980373
Te Hana,Rodney Local Board Area,north,current_reg,48,49,12635,43051,0.9795918367346939,0.9270280965571824,0.9315695338087385
Te Hana,Rodney Local Board Area,north,owner_reg,26,49,12635,43051,0.5306122448979592,0.39746735259200633,0.36059557269285264
Te Henga,Waitākere Ranges Local Board Area,west,animal_desexed,36,43,6064,20046,0.8372093023255814,0.7204815303430079,0.6577870896937045
Te Henga,Waitākere Ranges Local Board Area,west,classification,0,43,6064,20046,0,0.033641160949868076,0.05711862715753766
Te Henga,Waitākere Ranges Local Board Area,west,current_reg,40,43,6064,20046,0.9302325581395349,0.9200197889182058,0.8856629751571385
Te Henga,Waitākere Ranges Local Board Area,west,owner_reg,21,43,6064,20046,0.4883720930232558,0.34465699208443273,0.305846552928265
Te Hihi,Franklin Local Board Area,south,animal_desexed,2,2,11978,33754,1,0.6668058106528636,0.560407655388991
Te Hihi,Franklin Local Board Area,south,classification,0,2,11978,33754,0,0.03414593421272333,0.10665402618948866
Te Hihi,Franklin Local Board Area,south,current_reg,2,2,11978,33754,1,0.9143429620971781,0.8430111986727499
Te Hihi,Franklin Local Board Area,south,owner_reg,0,2,11978,33754,0,0.4029888128235098,0.29629080997807666
Te Papapa,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,58,95,5484,25368,0.6105263157894737,0.5951859956236324,0.6542100283822138
Te Papapa,Maungakiekie-Tāmaki Local Board Area,central,classification,8,95,5484,25368,0.08421052631578947,0.08460977388767323,0.03717281614632608
Te Papapa,Maungakiekie-Tāmaki Local Board Area,central,current_reg,86,95,5484,25368,0.9052631578947369,0.8659737417943107,0.9155234941658783
Te Papapa,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,25,95,5484,25368,0.2631578947368421,0.2671407731582786,0.2651371807000946
